gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
ACZ81_RS14765,murG,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,no_significant,09100 Metabolism // 09140 Cellular Processes // 09160 Human Diseases // 09180 Brite Hierarchies,09107 Glycan biosynthesis and metabolism // 09143 Cell growth and death // 09175 Drug resistance: antimicrobial // 09181 Protein families: metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550] // 04112 Cell cycle - Caulobacter [PATH:ko04112] // 01502 Vancomycin resistance [PATH:ko01502] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K02563  murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227],465.5731969438164,0.9691775739285347,0.1965857603011342,2.3866305128603345,0.017003570813780414,0.1202231143608523,treatment_long.term_vs_ref,1116,HOT1A3,WP_061486403.1
ACZ81_RS14770,ftsW,cell division protein FtsW,no_significant,09140 Cellular Processes // 09180 Brite Hierarchies,09143 Cell growth and death // 09182 Protein families: genetic information processing // 09183 Protein families: signaling and cellular processes,04112 Cell cycle - Caulobacter [PATH:ko04112] // 03036 Chromosome and associated proteins [BR:ko03036] // 02000 Transporters [BR:ko02000],"K03588  ftsW, spoVE; cell division protein FtsW",470.3890456057576,0.8031951516558627,0.3019190393368551,1.0042266705730467,0.3152693695134077,1,treatment_long.term_vs_ref,1422,HOT1A3,WP_049586055.1
ACZ81_RS14775,murD,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09106 Metabolism of other amino acids // 09107 Glycan biosynthesis and metabolism // 09181 Protein families: metabolism,00470 D-Amino acid metabolism [PATH:ko00470] // 00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K01925  murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],790.6631313096043,0.7770224327480392,0.26403508253362407,1.0491879718777948,0.2940916134430421,1,treatment_long.term_vs_ref,1542,HOT1A3,WP_061486404.1
ACZ81_RS14780,mraY,phospho-N-acetylmuramoyl-pentapeptide-transferase,no_significant,09100 Metabolism // 09160 Human Diseases // 09180 Brite Hierarchies,09107 Glycan biosynthesis and metabolism // 09175 Drug resistance: antimicrobial // 09181 Protein families: metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01502 Vancomycin resistance [PATH:ko01502] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K01000  mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],443.0638002573455,0.5465104969317176,0.26497920580046075,0.1755250823973778,0.8606670638048157,1,treatment_long.term_vs_ref,1080,HOT1A3,WP_014950432.1
ACZ81_RS14785,murF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,no_significant,09100 Metabolism // 09160 Human Diseases,09105 Amino acid metabolism // 09107 Glycan biosynthesis and metabolism // 09175 Drug resistance: antimicrobial,00300 Lysine biosynthesis [PATH:ko00300] // 00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01502 Vancomycin resistance [PATH:ko01502],K01929  murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10],1040.6213959445092,0.5863411200389628,0.23538810696693552,0.36680323892103406,0.7137657914837972,1,treatment_long.term_vs_ref,1407,HOT1A3,WP_061486405.1
ACZ81_RS14790,ACZ81_RS14790,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",no_significant,09100 Metabolism // 09180 Brite Hierarchies,09105 Amino acid metabolism // 09107 Glycan biosynthesis and metabolism // 09181 Protein families: metabolism,00300 Lysine biosynthesis [PATH:ko00300] // 00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],"K01928  murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",2002.7560478128312,0.12883401857322063,0.2320399995986294,0,1,1,treatment_long.term_vs_ref,1563,HOT1A3,WP_061486406.1
ACZ81_RS14795,ACZ81_RS14795,cell division protein FtsI,no_significant,09100 Metabolism // 09160 Human Diseases // 09180 Brite Hierarchies,09107 Glycan biosynthesis and metabolism // 09175 Drug resistance: antimicrobial // 09181 Protein families: metabolism // 09182 Protein families: genetic information processing,00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01501 beta-Lactam resistance [PATH:ko01501] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011] // 03036 Chromosome and associated proteins [BR:ko03036],K03587  ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4],931.0661469592962,0.7547087433981283,0.2764921388808661,0.9212151362750906,0.3569381172665745,1,treatment_long.term_vs_ref,1773,HOT1A3,WP_061486407.1
ACZ81_RS14800,ftsL,cell division protein FtsL,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],K03586  ftsL; cell division protein FtsL,102.15887414095658,1.0679983429746958,0.3072208999189732,1.8488271570212191,0.0644827746386533,0.3585252691203378,treatment_long.term_vs_ref,333,HOT1A3,WP_014950436.1
ACZ81_RS14805,rsmH,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],"K03438  mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]",1877.8537012980069,0.5135119720350695,0.27964732951305077,0.04831790118860727,0.9614628881302698,1,treatment_long.term_vs_ref,939,HOT1A3,WP_014950437.1
ACZ81_RS14810,mraZ,division/cell wall cluster transcriptional repressor MraZ,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K03925  mraZ; transcriptional regulator MraZ,13948.740282414685,1.6410173298584705,0.4739377232067418,2.407525870990299,0.01606102420589365,0.11496773145200599,treatment_long.term_vs_ref,456,HOT1A3,WP_012519465.1
ACZ81_RS14815,ACZ81_RS14815,putative porin,no_significant,,,,,386.0802336339885,-0.05401641902678764,0.3250483276030406,-0,1,1,treatment_long.term_vs_ref,822,HOT1A3,WP_061486408.1
ACZ81_RS14820,ACZ81_RS14820,SapC family protein,no_significant,,,,,1784.4256465594183,0.39170743772145383,0.18115830833555904,0,1,1,treatment_long.term_vs_ref,756,HOT1A3,WP_061486409.1
ACZ81_RS14825,ACZ81_RS14825,dipeptidase,no_significant,09180 Brite Hierarchies,09181 Protein families: metabolism // 09183 Protein families: signaling and cellular processes,01002 Peptidases and inhibitors [BR:ko01002] // 04147 Exosome [BR:ko04147] // 00537 Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537],K01273  DPEP; membrane dipeptidase [EC:3.4.13.19],206.93479825983738,0.44045567478140174,0.2223760949742196,0,1,1,treatment_long.term_vs_ref,1212,HOT1A3,WP_061486410.1
ACZ81_RS14830,ACZ81_RS14830,efflux RND transporter permease subunit,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09132 Signal transduction // 09183 Protein families: signaling and cellular processes,02020 Two-component system [PATH:ko02020] // 02000 Transporters [BR:ko02000],"K07787  cusA, silA; copper/silver efflux system protein",266.20745916983094,-0.7534778864342988,0.2564802682884527,-0.9882939070744527,0.32300872855713963,1,treatment_long.term_vs_ref,3273,HOT1A3,WP_061486411.1
ACZ81_RS14835,ACZ81_RS14835,efflux RND transporter periplasmic adaptor subunit,no_significant,09130 Environmental Information Processing // 09180 Brite Hierarchies,09132 Signal transduction // 09183 Protein families: signaling and cellular processes,02020 Two-component system [PATH:ko02020] // 02000 Transporters [BR:ko02000],"K07798  cusB, silB; membrane fusion protein, copper/silver efflux system",32.04845768796372,0.33808300199949004,0.2805198035216066,0,1,1,treatment_long.term_vs_ref,1728,HOT1A3,WP_061486412.1
ACZ81_RS14840,ACZ81_RS14840,TolC family protein,no_significant,,,,,98.78237923140614,0.020641445946176538,0.18858753887503926,0,1,1,treatment_long.term_vs_ref,1419,HOT1A3,WP_061486413.1
ACZ81_RS14850,ACZ81_RS14850,alpha/beta fold hydrolase,no_significant,,,,,728.8111417778916,0.2051500293700879,0.14951312582204157,0,1,1,treatment_long.term_vs_ref,1083,HOT1A3,WP_203229272.1
ACZ81_RS14855,ACZ81_RS14855,glutathione peroxidase,no_significant,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480],K24136  pgdX; glutathione-dependent peroxiredoxin [EC:1.11.1.27],1841.3341157494697,-0.20763569900284512,0.10480559849275485,-0,1,1,treatment_long.term_vs_ref,738,HOT1A3,WP_014950446.1
ACZ81_RS14860,ACZ81_RS14860,AAA family ATPase,down,09180 Brite Hierarchies,09182 Protein families: genetic information processing // 09183 Protein families: signaling and cellular processes,03036 Chromosome and associated proteins [BR:ko03036] // 04812 Cytoskeleton proteins [BR:ko04812],"K03496  parA, soj; chromosome partitioning protein",2422.013114786514,-2.897063288342188,0.48743324673020566,-4.917726282362029,8.755522054705848e-7,2.1410242440606785e-5,treatment_long.term_vs_ref,693,HOT1A3,WP_014950447.1
ACZ81_RS14865,ACZ81_RS14865,hypothetical protein,down,,,,,518.7370060347764,-2.3304276037673937,0.43306040002684043,-4.226725887783659,2.3711622711788215e-5,4.205074712446405e-4,treatment_long.term_vs_ref,321,HOT1A3,WP_014950448.1
ACZ81_RS14870,ACZ81_RS14870,diguanylate cyclase,no_significant,,,,,942.3535177319183,-0.03659900655814724,0.19022321228952882,-0,1,1,treatment_long.term_vs_ref,2130,HOT1A3,WP_061486415.1
ACZ81_RS14875,ACZ81_RS14875,hypothetical protein,no_significant,,,,,102.15077733590573,0.7515665091732345,0.27279819776841147,0.922170715316817,0.3564395356999924,1,treatment_long.term_vs_ref,315,HOT1A3,WP_039227925.1
ACZ81_RS14880,prsR,PEP-CTERM-box response regulator transcription factor,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02022 Two-component system [BR:ko02022],"K02481  flgR; two-component system, NtrC family, response regulator",1103.8749205201736,0.4252414205073783,0.11278295451577765,0,1,1,treatment_long.term_vs_ref,1359,HOT1A3,WP_014950451.1
ACZ81_RS14885,prsK,PEP-CTERM system histidine kinase PrsK,no_significant,,,,,406.04416651780804,0.40282774868568144,0.11326668343781417,0,1,1,treatment_long.term_vs_ref,2070,HOT1A3,WP_061486416.1
ACZ81_RS14890,ACZ81_RS14890,beta-ketoacyl-ACP synthase III,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K16872  E2.3.1.207; beta-ketodecanoyl-[acyl-carrier-protein] synthase [EC:2.3.1.207],2310.290305943813,-0.1967270989784027,0.14794410097541483,-0,1,1,treatment_long.term_vs_ref,1122,HOT1A3,WP_061486417.1
ACZ81_RS14895,ACZ81_RS14895,collagen-like protein,no_significant,,,,,5975.752246793584,0.3719845467673203,0.11332846721524188,0,1,1,treatment_long.term_vs_ref,1800,HOT1A3,WP_061486418.1
ACZ81_RS14900,ACZ81_RS14900,M48 family metallopeptidase,no_significant,,,,,4157.411313954694,-1.8720686892912848,0.41448668342204364,-3.310284127739275,9.320131207116711e-4,0.010336156778146054,treatment_long.term_vs_ref,795,HOT1A3,WP_061486419.1
ACZ81_RS14905,ACZ81_RS14905,mechanosensitive ion channel,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],K03442  mscS; small conductance mechanosensitive channel,4241.681594753793,-0.8459745263075829,0.3028789707194884,-1.1422863907841507,0.25333499625186834,0.9836093493526683,treatment_long.term_vs_ref,840,HOT1A3,WP_014950457.1
ACZ81_RS14910,ACZ81_RS14910,16S rRNA (uracil(1498)-N(3))-methyltransferase,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K09761  rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193],916.7526920204396,0.11116428049286282,0.2862462155023454,0,1,1,treatment_long.term_vs_ref,726,HOT1A3,WP_014950458.1
ACZ81_RS14915,gshB,glutathione synthase,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09106 Metabolism of other amino acids,00270 Cysteine and methionine metabolism [PATH:ko00270] // 00480 Glutathione metabolism [PATH:ko00480],K01920  gshB; glutathione synthase [EC:6.3.2.3],1457.6044160585952,-0.7608020549439278,0.22574753567194578,-1.155281957641934,0.24797498193610695,0.9740176651792896,treatment_long.term_vs_ref,951,HOT1A3,WP_014950459.1
ACZ81_RS14920,ACZ81_RS14920,YqgE/AlgH family protein,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],K07735  algH; putative transcriptional regulator,1349.2477334529722,-0.5249842213437704,0.22482573124102387,-0.11112705474528695,0.9115155950249583,1,treatment_long.term_vs_ref,564,HOT1A3,WP_014950460.1
ACZ81_RS14925,ruvX,Holliday junction resolvase RuvX,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03009 Ribosome biogenesis [BR:ko03009],K07447  ruvX; putative pre-16S rRNA nuclease [EC:3.1.-.-],635.6175565191878,-0.3534928505660234,0.1975743490264828,-0,1,1,treatment_long.term_vs_ref,429,HOT1A3,WP_014950461.1
ACZ81_RS14930,ACZ81_RS14930,DUF2007 domain-containing protein,no_significant,,,,,39.72497246764205,-0.06803920345322,0.26382668568574896,-0,1,1,treatment_long.term_vs_ref,315,HOT1A3,WP_014950462.1
ACZ81_RS14935,ACZ81_RS14935,PilT/PilU family type 4a pilus ATPase,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044] // 02035 Bacterial motility proteins [BR:ko02035],K02670  pilU; twitching motility protein PilU,726.877348996585,-0.5350453528155907,0.14237230391512432,-0.2461528812266965,0.8055638887944988,1,treatment_long.term_vs_ref,1110,HOT1A3,WP_014977241.1
ACZ81_RS14940,ACZ81_RS14940,type IV pilus twitching motility protein PilT,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044] // 02035 Bacterial motility proteins [BR:ko02035],K02669  pilT; twitching motility protein PilT,1172.0853758238184,-0.9971951409004619,0.206770798629273,-2.4045713620901634,0.016191444613827388,0.11564587144805631,treatment_long.term_vs_ref,1041,HOT1A3,WP_014950464.1
ACZ81_RS14945,ACZ81_RS14945,YggS family pyridoxal phosphate-dependent enzyme,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99985 Amino acid metabolism,"K06997  yggS, PROSC; PLP dependent protein",495.6817057646265,-0.23485614434683888,0.22911525026250296,-0,1,1,treatment_long.term_vs_ref,684,HOT1A3,WP_061486420.1
ACZ81_RS14950,proC,pyrroline-5-carboxylate reductase,no_significant,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330],K00286  proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2],3270.8660100567386,-0.8128408650447653,0.313031487852451,-0.9993910427062993,0.3176052972677828,1,treatment_long.term_vs_ref,819,HOT1A3,WP_061486421.1
ACZ81_RS14955,ACZ81_RS14955,YggT family protein,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02044 Secretion system [BR:ko02044],K02221  yggT; YggT family protein,1184.8392509050364,-0.14925484785943532,0.24953649111243367,-0,1,1,treatment_long.term_vs_ref,534,HOT1A3,WP_014950467.1
ACZ81_RS14960,ACZ81_RS14960,DUF4426 domain-containing protein,no_significant,,,,,497.0288446188108,0.4088167272370334,0.1900584697574271,0,1,1,treatment_long.term_vs_ref,471,HOT1A3,WP_039227913.1
ACZ81_RS14965,ACZ81_RS14965,"NADPH-dependent 2,4-dienoyl-CoA reductase",no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K00219  fadH; 2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]",339.7606188311689,0.21097012018104613,0.14246408077133763,0,1,1,treatment_long.term_vs_ref,2076,HOT1A3,WP_061486422.1
ACZ81_RS14970,ACZ81_RS14970,VOC family protein,no_significant,,,,,441.053279696142,-0.1769360321342854,0.3326397672689274,-0,1,1,treatment_long.term_vs_ref,333,HOT1A3,WP_014950470.1
ACZ81_RS14975,ACZ81_RS14975,DUF885 domain-containing protein,no_significant,,,,,1489.2250219820326,1.080096597700795,0.34181009075091834,1.6971312825387572,0.0896718431438385,0.46574940165869677,treatment_long.term_vs_ref,1842,HOT1A3,WP_061486423.1
ACZ81_RS14980,ACZ81_RS14980,glutathione S-transferase family protein,no_significant,09100 Metabolism // 09150 Organismal Systems // 09160 Human Diseases // 09180 Brite Hierarchies,09106 Metabolism of other amino acids // 09111 Xenobiotics biodegradation and metabolism // 09149 Aging // 09161 Cancer: overview // 09162 Cancer: specific types // 09166 Cardiovascular disease // 09176 Drug resistance: antineoplastic // 09183 Protein families: signaling and cellular processes,00480 Glutathione metabolism [PATH:ko00480] // 00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980] // 00982 Drug metabolism - cytochrome P450 [PATH:ko00982] // 00983 Drug metabolism - other enzymes [PATH:ko00983] // 04212 Longevity regulating pathway - worm [PATH:ko04212] // 05200 Pathways in cancer [PATH:ko05200] // 05204 Chemical carcinogenesis - DNA adducts [PATH:ko05204] // 05207 Chemical carcinogenesis - receptor activation [PATH:ko05207] // 05208 Chemical carcinogenesis - reactive oxygen species [PATH:ko05208] // 05225 Hepatocellular carcinoma [PATH:ko05225] // 05418 Fluid shear stress and atherosclerosis [PATH:ko05418] // 01524 Platinum drug resistance [PATH:ko01524] // 02000 Transporters [BR:ko02000],"K00799  GST, gst; glutathione S-transferase [EC:2.5.1.18]",578.6395565075809,0.8540258508481116,0.21273524733567617,1.66416169996264,0.09608011965463296,0.48683067063100377,treatment_long.term_vs_ref,639,HOT1A3,WP_061486424.1
ACZ81_RS14985,ACZ81_RS14985,superoxide dismutase family protein,no_significant,09140 Cellular Processes // 09150 Organismal Systems // 09160 Human Diseases,09141 Transport and catabolism // 09149 Aging // 09161 Cancer: overview // 09164 Neurodegenerative disease,04146 Peroxisome [PATH:ko04146] // 04213 Longevity regulating pathway - multiple species [PATH:ko04213] // 05208 Chemical carcinogenesis - reactive oxygen species [PATH:ko05208] // 05012 Parkinson disease [PATH:ko05012] // 05014 Amyotrophic lateral sclerosis [PATH:ko05014] // 05016 Huntington disease [PATH:ko05016] // 05020 Prion disease [PATH:ko05020] // 05022 Pathways of neurodegeneration - multiple diseases [PATH:ko05022],"K04565  SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]",202.022921804131,0.004127942919502042,0.29904999481132105,0,1,1,treatment_long.term_vs_ref,543,HOT1A3,WP_049586032.1
ACZ81_RS14990,ACZ81_RS14990,OsmC family protein,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K04063  osmC, ohr; lipoyl-dependent peroxiredoxin [EC:1.11.1.28]",136.33166085763582,-0.3775032540335328,0.33027224433895463,-0,1,1,treatment_long.term_vs_ref,432,HOT1A3,WP_061486425.1
ACZ81_RS14995,msrA,peptide-methionine (S)-S-oxide reductase MsrA,down,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K07304  msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11],259.40172250020225,-2.8744485252871455,0.31952281897771023,-7.431233027062102,1.0758997531659112e-13,9.626857564123166e-12,treatment_long.term_vs_ref,609,HOT1A3,WP_061486426.1
ACZ81_RS15000,ACZ81_RS15000,AzlD domain-containing protein,no_significant,,,,,32.83361865284096,-0.15839922951790542,0.30215143077102713,-0,1,1,treatment_long.term_vs_ref,339,HOT1A3,WP_014950476.1
ACZ81_RS15005,ACZ81_RS15005,AzlC family ABC transporter permease,no_significant,,,,,51.569397931952714,-0.4164213224987299,0.26201735876060195,-0,1,1,treatment_long.term_vs_ref,720,HOT1A3,WP_061486427.1
ACZ81_RS15010,ACZ81_RS15010,helix-turn-helix transcriptional regulator,no_significant,,,,,73.45781149266014,-0.6929243721066587,0.3035093739189332,-0.6356455143892473,0.525007496747587,1,treatment_long.term_vs_ref,489,HOT1A3,WP_080589203.1
ACZ81_RS15020,ACZ81_RS15020,MFS transporter,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000],"K19577  ydhP; MFS transporter, DHA1 family, inner membrane transport protein",79.87955744575622,0.449218361271919,0.18627795759954208,0,1,1,treatment_long.term_vs_ref,1257,HOT1A3,WP_039232054.1
ACZ81_RS15025,ACZ81_RS15025,RNA-binding protein,no_significant,,,,,851.7487422867712,-0.6726896048468558,0.2761908983754511,-0.6252545100602965,0.5318040308481822,1,treatment_long.term_vs_ref,351,HOT1A3,WP_049586027.1
ACZ81_RS15030,yaaA,peroxide stress protein YaaA,no_significant,09190 Not Included in Pathway or Brite,09194 Poorly characterized,99997 Function unknown,K09861  K09861; uncharacterized protein,5538.573435525129,-1.2431454164026579,0.5703666601761043,-1.3029257638817933,0.19260010711882958,0.8118486313991778,treatment_long.term_vs_ref,774,HOT1A3,WP_049586026.1
ACZ81_RS15040,tal,transaldolase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030],"K00616  E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]",2094.7781296560775,-0.10552532540604867,0.27728695311172435,-0,1,1,treatment_long.term_vs_ref,957,HOT1A3,WP_061486430.1
ACZ81_RS15045,pgi,glucose-6-phosphate isomerase,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09101 Carbohydrate metabolism // 09183 Protein families: signaling and cellular processes,00010 Glycolysis / Gluconeogenesis [PATH:ko00010] // 00030 Pentose phosphate pathway [PATH:ko00030] // 00500 Starch and sucrose metabolism [PATH:ko00500] // 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520] // 04147 Exosome [BR:ko04147],"K01810  GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]",2600.82530585035,0.630172019675774,0.1641881233249035,0.7928223859297252,0.4278813120183457,1,treatment_long.term_vs_ref,1647,HOT1A3,WP_061486431.1
ACZ81_RS15050,ung,uracil-DNA glycosylase,no_significant,09120 Genetic Information Processing // 09160 Human Diseases // 09180 Brite Hierarchies,09124 Replication and repair // 09163 Immune disease // 09182 Protein families: genetic information processing,03410 Base excision repair [PATH:ko03410] // 05340 Primary immunodeficiency [PATH:ko05340] // 03400 DNA repair and recombination proteins [BR:ko03400],"K03648  UNG, UDG; uracil-DNA glycosylase [EC:3.2.2.27]",128.47179452364418,0.40039447937549416,0.30782745851098453,0,1,1,treatment_long.term_vs_ref,669,HOT1A3,WP_061486432.1
ACZ81_RS15055,thrC,threonine synthase,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09108 Metabolism of cofactors and vitamins,"00260 Glycine, serine and threonine metabolism [PATH:ko00260] // 00750 Vitamin B6 metabolism [PATH:ko00750]",K01733  thrC; threonine synthase [EC:4.2.3.1],586.8383576778331,0.5930544003670835,0.11994997715177082,0.7757767244035669,0.4378808291716919,1,treatment_long.term_vs_ref,1281,HOT1A3,WP_061486433.1
ACZ81_RS15060,thrB,homoserine kinase,no_significant,09100 Metabolism,09105 Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]",K00872  thrB; homoserine kinase [EC:2.7.1.39],336.37242232639994,0.8212845551336706,0.11475614570028886,2.7997154590114635,0.0051147669965250575,0.04455052580822821,treatment_long.term_vs_ref,942,HOT1A3,WP_014950486.1
ACZ81_RS15065,thrA,bifunctional aspartate kinase/homoserine dehydrogenase I,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09110 Biosynthesis of other secondary metabolites,"00260 Glycine, serine and threonine metabolism [PATH:ko00260] // 00270 Cysteine and methionine metabolism [PATH:ko00270] // 00300 Lysine biosynthesis [PATH:ko00300] // 00261 Monobactam biosynthesis [PATH:ko00261]",K12524  thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3],1198.5309093277979,0.8419149113663273,0.1760141850735225,1.9425417969779355,0.05207154513602963,0.30015471918089115,treatment_long.term_vs_ref,2463,HOT1A3,WP_061486434.1
ACZ81_RS15070,ACZ81_RS15070,LysR substrate-binding domain-containing protein,no_significant,,,,,103.84221222296108,-0.5344078307774914,0.283837258142298,-0.12122379916818929,0.9035137741142284,1,treatment_long.term_vs_ref,876,HOT1A3,WP_061486435.1
ACZ81_RS15075,ACZ81_RS15075,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase,no_significant,09100 Metabolism // 09160 Human Diseases,09101 Carbohydrate metabolism // 09102 Energy metabolism // 09103 Lipid metabolism // 09105 Amino acid metabolism // 09108 Metabolism of cofactors and vitamins // 09111 Xenobiotics biodegradation and metabolism // 09167 Endocrine and metabolic disease,00010 Glycolysis / Gluconeogenesis [PATH:ko00010] // 00620 Pyruvate metabolism [PATH:ko00620] // 00680 Methane metabolism [PATH:ko00680] // 00071 Fatty acid degradation [PATH:ko00071] // 00350 Tyrosine metabolism [PATH:ko00350] // 00830 Retinol metabolism [PATH:ko00830] // 00625 Chloroalkane and chloroalkene degradation [PATH:ko00625] // 00626 Naphthalene degradation [PATH:ko00626] // 00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980] // 00982 Drug metabolism - cytochrome P450 [PATH:ko00982] // 04936 Alcoholic liver disease [PATH:ko04936],"K00121  frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]",1372.1943506859698,-0.6658628100904317,0.31078592185045884,-0.5336882993375744,0.5935572057309484,1,treatment_long.term_vs_ref,1155,HOT1A3,WP_014950490.1
ACZ81_RS15080,ACZ81_RS15080,response regulator transcription factor,no_significant,,,,,29.472014390661617,0.2500517340850052,0.20089196017391053,0,1,1,treatment_long.term_vs_ref,642,HOT1A3,WP_061486436.1
ACZ81_RS15085,ACZ81_RS15085,histidine kinase,no_significant,,,,,49.26390922818983,0.16502716994051359,0.18893978720461163,0,1,1,treatment_long.term_vs_ref,1296,HOT1A3,WP_061486437.1
ACZ81_RS15090,ACZ81_RS15090,hypothetical protein,no_significant,,,,,83.49538526245244,-0.8364260635186562,0.33805516788548234,-0.9951809511535763,0.3196482646650883,1,treatment_long.term_vs_ref,765,HOT1A3,WP_061486438.1
ACZ81_RS15095,ACZ81_RS15095,hypothetical protein,no_significant,,,,,289.85975948223467,0.36573243093702396,0.26591519130679026,0,1,1,treatment_long.term_vs_ref,687,HOT1A3,WP_061486439.1
ACZ81_RS15100,ACZ81_RS15100,metalloregulator ArsR/SmtB family transcription factor,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03000 Transcription factors [BR:ko03000],"K03892  arsR; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor",27.213547498171174,-0.4445992706629421,0.39070946840917375,-0,1,1,treatment_long.term_vs_ref,342,HOT1A3,WP_039232026.1
ACZ81_RS15105,ACZ81_RS15105,arsenate reductase ArsC,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K03741  arsC; arsenate reductase (thioredoxin) [EC:1.20.4.4],26.910113920652485,-0.3955755687073703,0.5800041305439615,-0,1,1,treatment_long.term_vs_ref,465,HOT1A3,WP_014980113.1
