gene_id,gene,product,status,main,sub,path,ecpath,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,Length,organism,protein_id
TX50_RS08900,TX50_RS08900,glycosyltransferase family 1 protein,no_significant,,,,,668.7361065128838,-0.6585662726891668,0.19804000548096223,-0.800677985763891,0.42331809020901756,1,treatment_long.term_vs_ref,1131,MED4,WP_011133293.1
TX50_RS08905,TX50_RS08905,hypothetical protein,up,,,,,2094.5085030595437,1.133242829930765,0.16670948579425615,3.798481093705005,1.4558553195251968e-4,0.0012324912157076322,treatment_long.term_vs_ref,249,MED4,WP_011133294.1
TX50_RS08910,gcvP,aminomethyl-transferring glycine dehydrogenase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism // 09105 Amino acid metabolism,"00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630] // 00260 Glycine, serine and threonine metabolism [PATH:ko00260]","K00281  GLDC, gcvP; glycine dehydrogenase [EC:1.4.4.2]",2038.476108229891,-0.10565149957081892,0.21232871700942957,-0,1,1,treatment_long.term_vs_ref,2907,MED4,WP_011133295.1
TX50_RS08915,gcvH,glycine cleavage system protein GcvH,no_significant,09100 Metabolism,09101 Carbohydrate metabolism // 09105 Amino acid metabolism,"00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630] // 00260 Glycine, serine and threonine metabolism [PATH:ko00260]","K02437  gcvH, GCSH; glycine cleavage system H protein",170.53704900791337,1.3312163283131726,0.2510318306504759,3.3111989270815476,9.289714437143019e-4,0.00630883903533449,treatment_long.term_vs_ref,387,MED4,WP_011133296.1
TX50_RS08920,TX50_RS08920,methionine gamma-lyase family protein,no_significant,,,,,142.82287593381415,0.31966526775524606,0.20233738887773847,0,1,1,treatment_long.term_vs_ref,1287,MED4,WP_011133297.1
TX50_RS08925,TX50_RS08925,hypothetical protein,up,,,,,222.1765850256266,1.4708560917262437,0.2179898424930472,4.453675825547739,8.441252072782572e-6,9.484897783599326e-5,treatment_long.term_vs_ref,705,MED4,WP_011133298.1
TX50_RS08930,TX50_RS08930,fatty acid desaturase,no_significant,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,K23054  desC; sn-1 stearoyl-lipid 9-desaturase [EC:1.14.19.28],2757.2772056864933,0.936457349964442,0.282379802907097,1.5456394029286735,0.12219167946597244,0.3922888213991894,treatment_long.term_vs_ref,936,MED4,WP_036930746.1
TX50_RS08935,rplI,50S ribosomal protein L9,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09182 Protein families: genetic information processing,03010 Ribosome [PATH:ko03010] // 03011 Ribosome [BR:ko03011],"K02939  RP-L9, MRPL9, rplI; large subunit ribosomal protein L9",3644.3843410474356,0.016418692729775218,0.15173406415221918,0,1,1,treatment_long.term_vs_ref,453,MED4,WP_011133300.1
TX50_RS08940,dnaB,replicative DNA helicase,no_significant,09120 Genetic Information Processing // 09140 Cellular Processes // 09180 Brite Hierarchies,09124 Replication and repair // 09143 Cell growth and death // 09182 Protein families: genetic information processing,03030 DNA replication [PATH:ko03030] // 04112 Cell cycle - Caulobacter [PATH:ko04112] // 03032 DNA replication proteins [BR:ko03032],K02314  dnaB; replicative DNA helicase [EC:5.6.2.3],1084.9681898402175,-0.6860533621040804,0.10111026968580288,-1.8401035095864706,0.06575304214779008,0.23809792996484924,treatment_long.term_vs_ref,1380,MED4,WP_011133301.1
TX50_RS08945,mnmG,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016] // 03036 Chromosome and associated proteins [BR:ko03036],"K03495  gidA, mnmG, MTO1; tRNA uridine 5-carboxymethylaminomethyl modification enzyme",348.6407991391493,0.57547774745979,0.18176873619053494,0.41524053608796696,0.6779658270111354,1,treatment_long.term_vs_ref,1962,MED4,WP_011133302.1
TX50_RS08950,TX50_RS08950,chorismate lyase,up,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],K03181  ubiC; chorismate lyase [EC:4.1.3.40],252.9587340291834,0.9922935450304132,0.13779245283541017,3.5727177715491156,3.532954644421876e-4,0.002695513543521876,treatment_long.term_vs_ref,642,MED4,WP_011133303.1
TX50_RS08955,TX50_RS08955,hypothetical protein,no_significant,,,,,356.9679237868475,0.0899527389235636,0.22178423534050556,0,1,1,treatment_long.term_vs_ref,567,MED4,WP_036930704.1
TX50_RS08960,TX50_RS08960,SprT-like domain-containing protein,no_significant,,,,,67.30842228744488,-0.5584176843123261,0.24317266845313942,-0.24023129196192317,0.8101509563677649,1,treatment_long.term_vs_ref,525,MED4,WP_036930706.1
TX50_RS08965,TX50_RS08965,hypothetical protein,no_significant,,,,,648.4946189650681,1.0174052080627434,0.17729076427327703,2.9183991065953774,0.0035183371249029797,0.019826738691702504,treatment_long.term_vs_ref,417,MED4,WP_011133305.1
TX50_RS08970,TX50_RS08970,ATP-dependent DNA ligase,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09124 Replication and repair // 09182 Protein families: genetic information processing,03030 DNA replication [PATH:ko03030] // 03410 Base excision repair [PATH:ko03410] // 03420 Nucleotide excision repair [PATH:ko03420] // 03430 Mismatch repair [PATH:ko03430] // 03032 DNA replication proteins [BR:ko03032] // 03400 DNA repair and recombination proteins [BR:ko03400],K10747  LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7],234.5425106843672,0.7770411055874017,0.19746306216755366,1.4030021744133774,0.16061619053882722,0.48419905245363526,treatment_long.term_vs_ref,1329,MED4,WP_011133306.1
TX50_RS08975,TX50_RS08975,VTT domain-containing protein,no_significant,,,,,39.97342360777454,-0.914494861834216,0.34479589076733536,-1.2021455966652248,0.22930712299987274,0.6461024407929544,treatment_long.term_vs_ref,609,MED4,WP_011133308.1
TX50_RS08980,TX50_RS08980,valine--tRNA ligase,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09181 Protein families: metabolism // 09182 Protein families: genetic information processing,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970] // 01007 Amino acid related enzymes [BR:ko01007] // 03016 Transfer RNA biogenesis [BR:ko03016],"K01873  VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]",692.2755495575406,-0.2652453148769972,0.17409254647468966,-0,1,1,treatment_long.term_vs_ref,2754,MED4,WP_011133309.1
TX50_RS08985,TX50_RS08985,AIR synthase,no_significant,,,,,220.45073531073956,0.5540496616292744,0.21378792745171488,0.2528190542540424,0.8004080427599156,1,treatment_long.term_vs_ref,330,MED4,WP_011133310.1
TX50_RS08995,mazG,nucleoside triphosphate pyrophosphohydrolase,no_significant,,,,,69.47979469280668,-0.2590107754275033,0.22883450176137962,-0,1,1,treatment_long.term_vs_ref,852,MED4,WP_011133311.1
TX50_RS09000,speE,polyamine aminopropyltransferase,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09106 Metabolism of other amino acids,00270 Cysteine and methionine metabolism [PATH:ko00270] // 00330 Arginine and proline metabolism [PATH:ko00330] // 00480 Glutathione metabolism [PATH:ko00480],"K00797  speE, SRM, SPE3; spermidine synthase [EC:2.5.1.16]",82.58491829988802,-0.6186764176017253,0.18117571614834424,-0.6550349027159614,0.5124452825249706,1,treatment_long.term_vs_ref,849,MED4,WP_011133312.1
TX50_RS09005,speB,agmatinase,no_significant,09100 Metabolism,09105 Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330],K01480  speB; agmatinase [EC:3.5.3.11],79.06850521885414,-0.22640450283144706,0.24127098788255824,-0,1,1,treatment_long.term_vs_ref,882,MED4,WP_011133313.1
TX50_RS09010,gcvT,glycine cleavage system aminomethyltransferase GcvT,no_significant,09100 Metabolism,09101 Carbohydrate metabolism // 09105 Amino acid metabolism // 09108 Metabolism of cofactors and vitamins,"00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630] // 00260 Glycine, serine and threonine metabolism [PATH:ko00260] // 00670 One carbon pool by folate [PATH:ko00670]","K00605  gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]",479.44847733405953,0.2171352808244149,0.1980159782980356,0,1,1,treatment_long.term_vs_ref,1110,MED4,WP_011133314.1
TX50_RS09015,aspS,aspartate--tRNA ligase,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09181 Protein families: metabolism // 09182 Protein families: genetic information processing,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970] // 01007 Amino acid related enzymes [BR:ko01007] // 03016 Transfer RNA biogenesis [BR:ko03016] // 03029 Mitochondrial biogenesis [BR:ko03029],"K01876  DARS2, aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]",395.12769857391197,-0.07315456377884083,0.17370517663352925,-0,1,1,treatment_long.term_vs_ref,1794,MED4,WP_011133315.1
TX50_RS09020,TX50_RS09020,CTP synthase,no_significant,09100 Metabolism,09104 Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240],"K01937  pyrG, CTPS; CTP synthase [EC:6.3.4.2]",868.4964278440697,0.4197543929422374,0.12573914339406886,0,1,1,treatment_long.term_vs_ref,1608,MED4,WP_011133316.1
TX50_RS09025,TX50_RS09025,radical SAM protein,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09108 Metabolism of cofactors and vitamins // 09182 Protein families: genetic information processing,00790 Folate biosynthesis [PATH:ko00790] // 03016 Transfer RNA biogenesis [BR:ko03016],K10026  queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3],65.07891892219857,0.5619291743752599,0.18620474589645855,0.3325864444384054,0.7394464771742548,1,treatment_long.term_vs_ref,669,MED4,WP_011133317.1
TX50_RS09030,queC,7-cyano-7-deazaguanine synthase QueC,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09108 Metabolism of cofactors and vitamins // 09182 Protein families: genetic information processing,00790 Folate biosynthesis [PATH:ko00790] // 03016 Transfer RNA biogenesis [BR:ko03016],K06920  queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20],122.91247572968918,0.2898336215912674,0.18168996214091798,0,1,1,treatment_long.term_vs_ref,672,MED4,WP_011133318.1
TX50_RS09035,TX50_RS09035,anthranilate synthase component I family protein,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790],K01665  pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85],60.28225831021827,0.7568623105562309,0.24273384897789926,1.05820556810607,0.2899617333042735,0.7651908913073099,treatment_long.term_vs_ref,1317,MED4,WP_011133319.1
TX50_RS09040,TX50_RS09040,aminotransferase class IV,no_significant,,,,,24.191919655723527,0.266449303152589,0.3222788158095277,0,1,1,treatment_long.term_vs_ref,825,MED4,WP_011133320.1
TX50_RS09045,cobA,uroporphyrinogen-III C-methyltransferase,no_significant,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ko00860],K02303  cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107],175.08154946304012,-0.07087853697505918,0.18383130411642398,-0,1,1,treatment_long.term_vs_ref,771,MED4,WP_036930751.1
TX50_RS09050,TX50_RS09050,MFS transporter,no_significant,09180 Brite Hierarchies,09183 Protein families: signaling and cellular processes,02000 Transporters [BR:ko02000] // 01504 Antimicrobial resistance genes [BR:ko01504],"K08151  tetA; MFS transporter, DHA1 family, tetracycline resistance protein",99.5100822330614,0.4326676283210092,0.2084590686160087,0,1,1,treatment_long.term_vs_ref,1248,MED4,WP_011133322.1
TX50_RS09055,ppk1,polyphosphate kinase 1,no_significant,09100 Metabolism // 09120 Genetic Information Processing // 09180 Brite Hierarchies,"09102 Energy metabolism // 09123 Folding, sorting and degradation // 09182 Protein families: genetic information processing",00190 Oxidative phosphorylation [PATH:ko00190] // 03018 RNA degradation [PATH:ko03018] // 03019 Messenger RNA biogenesis [BR:ko03019],K00937  ppk1; polyphosphate kinase [EC:2.7.4.1],160.8213124102739,-0.25157273627144827,0.17162580695744226,-0,1,1,treatment_long.term_vs_ref,2085,MED4,WP_011133323.1
TX50_RS09060,TX50_RS09060,RpoD/SigA family RNA polymerase sigma factor,no_significant,,,,,3220.0922813801144,-0.28419360895700096,0.2158474135923781,-0,1,1,treatment_long.term_vs_ref,1017,MED4,WP_011133324.1
TX50_RS09065,TX50_RS09065,dolichol kinase,no_significant,,,,,99.50755142980114,-0.9914650195820279,0.3641095532361133,-1.3497723836521496,0.1770890058273723,0.529553252909594,treatment_long.term_vs_ref,642,MED4,WP_036930709.1
TX50_RS09070,TX50_RS09070,3-deoxy-7-phosphoheptulonate synthase,no_significant,09100 Metabolism // 09140 Cellular Processes,09105 Amino acid metabolism // 09145 Cellular community - prokaryotes,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400] // 02024 Quorum sensing [PATH:ko02024]","K01626  E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]",572.3961487633406,-0.9181608048203816,0.13478692733371508,-3.1023839855408926,0.001919687757245144,0.01198350539371211,treatment_long.term_vs_ref,1065,MED4,WP_011133326.1
TX50_RS09075,acnB,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism // 09102 Energy metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020] // 00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630] // 00640 Propanoate metabolism [PATH:ko00640] // 00720 Carbon fixation pathways in prokaryotes [PATH:ko00720],K01682  acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],3983.9060494996174,0.9637593756985398,0.2135651738605276,2.171512177361866,0.029892477657436214,0.12315700794863721,treatment_long.term_vs_ref,2571,MED4,WP_011133327.1
TX50_RS09080,TX50_RS09080,ClC family H(+)/Cl(-) exchange transporter,no_significant,09190 Not Included in Pathway or Brite,09193 Unclassified: signaling and cellular processes,99977 Transport,"K03281  TC.CIC; chloride channel protein, CIC family",284.69850234574534,0.7912639872999184,0.18192195531909008,1.6010381308239736,0.10936847392535717,0.3606241391726413,treatment_long.term_vs_ref,1356,MED4,WP_011133328.1
TX50_RS09085,purU,formyltetrahydrofolate deformylase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism // 09108 Metabolism of cofactors and vitamins,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630] // 00670 One carbon pool by folate [PATH:ko00670],K01433  purU; formyltetrahydrofolate deformylase [EC:3.5.1.10],224.97135817751126,0.6501907497953435,0.18401859113782196,0.8161716099807391,0.41440199179271725,1,treatment_long.term_vs_ref,852,MED4,WP_011133329.1
TX50_RS09090,TX50_RS09090,FAD-binding oxidoreductase,up,,,,,262.5649378897708,1.485044122827827,0.2543725442345898,3.8724467131145666,1.0774823781467191e-4,9.726537651084131e-4,treatment_long.term_vs_ref,1080,MED4,WP_011133330.1
TX50_RS09095,dnaK,molecular chaperone DnaK,no_significant,09120 Genetic Information Processing // 09150 Organismal Systems // 09160 Human Diseases // 09180 Brite Hierarchies,"09123 Folding, sorting and degradation // 09149 Aging // 09171 Infectious disease: bacterial // 09182 Protein families: genetic information processing // 09183 Protein families: signaling and cellular processes",03018 RNA degradation [PATH:ko03018] // 04212 Longevity regulating pathway - worm [PATH:ko04212] // 05152 Tuberculosis [PATH:ko05152] // 03019 Messenger RNA biogenesis [BR:ko03019] // 03110 Chaperones and folding catalysts [BR:ko03110] // 03029 Mitochondrial biogenesis [BR:ko03029] // 04147 Exosome [BR:ko04147],"K04043  dnaK, HSPA9; molecular chaperone DnaK",15335.021024748468,-0.07373620670180828,0.18967231777014837,-0,1,1,treatment_long.term_vs_ref,1902,MED4,WP_011133331.1
TX50_RS09100,TX50_RS09100,shikimate dehydrogenase,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09110 Biosynthesis of other secondary metabolites,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400] // 00999 Biosynthesis of various plant secondary metabolites [PATH:ko00999]",K00014  aroE; shikimate dehydrogenase [EC:1.1.1.25],258.70850652628684,-0.7771402470267745,0.21194097443504253,-1.3076293895766475,0.19099904352315034,0.5614209058358027,treatment_long.term_vs_ref,855,MED4,WP_011133332.1
TX50_RS09105,rpsF,30S ribosomal protein S6,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09182 Protein families: genetic information processing,03010 Ribosome [PATH:ko03010] // 03011 Ribosome [BR:ko03011] // 03029 Mitochondrial biogenesis [BR:ko03029],"K02990  RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6",727.0329713959511,-0.6966859551735785,0.15765323537635983,-1.2475859103305886,0.21218274091445455,0.6113121607617412,treatment_long.term_vs_ref,462,MED4,WP_011133333.1
TX50_RS09110,TX50_RS09110,argininosuccinate synthase,no_significant,09100 Metabolism // 09160 Human Diseases // 09180 Brite Hierarchies,09105 Amino acid metabolism // 09166 Cardiovascular disease // 09183 Protein families: signaling and cellular processes,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250] // 00220 Arginine biosynthesis [PATH:ko00220] // 05418 Fluid shear stress and atherosclerosis [PATH:ko05418] // 04147 Exosome [BR:ko04147]","K01940  argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]",1072.1104507355749,-0.2850915697707028,0.1206903446946396,-0,1,1,treatment_long.term_vs_ref,1212,MED4,WP_011133334.1
TX50_RS09120,TX50_RS09120,DUF3134 family protein,no_significant,,,,,912.0277866751153,-0.37324619921488295,0.18616627471503774,-0,1,1,treatment_long.term_vs_ref,276,MED4,WP_011133335.1
TX50_RS09125,mraY,phospho-N-acetylmuramoyl-pentapeptide-transferase,no_significant,09100 Metabolism // 09160 Human Diseases // 09180 Brite Hierarchies,09107 Glycan biosynthesis and metabolism // 09175 Drug resistance: antimicrobial // 09181 Protein families: metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550] // 01502 Vancomycin resistance [PATH:ko01502] // 01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],K01000  mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],128.87678990254483,-1.2128940357678506,0.23165185485365083,-3.077437200829801,0.0020878882643855074,0.012691622433346659,treatment_long.term_vs_ref,1074,MED4,WP_036930713.1
TX50_RS09130,TX50_RS09130,hypothetical protein,no_significant,,,,,171.94755748564327,-0.38289580179265675,0.2310591501468421,-0,1,1,treatment_long.term_vs_ref,261,MED4,WP_011133337.1
TX50_RS09135,TX50_RS09135,glycosyltransferase,no_significant,09100 Metabolism,09101 Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500],K00696  E2.4.1.14; sucrose-phosphate synthase [EC:2.4.1.14],1837.0216862721602,0.4270429444450192,0.18010801748718347,0,1,1,treatment_long.term_vs_ref,1410,MED4,WP_036930715.1
TX50_RS09140,uvrA,excinuclease ABC subunit UvrA,up,09120 Genetic Information Processing // 09180 Brite Hierarchies,09124 Replication and repair // 09182 Protein families: genetic information processing,03420 Nucleotide excision repair [PATH:ko03420] // 03400 DNA repair and recombination proteins [BR:ko03400],K03701  uvrA; excinuclease ABC subunit A,768.8898989054052,1.4318720361913604,0.17008604566716856,5.478827099166538,4.2815448595187295e-8,7.282554283988738e-7,treatment_long.term_vs_ref,2898,MED4,WP_011133339.1
TX50_RS09145,TX50_RS09145,AAA family ATPase,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03400 DNA repair and recombination proteins [BR:ko03400],K03631  recN; DNA repair protein RecN (Recombination protein N),114.61282596261347,-0.7765829120035697,0.30579664116682104,-0.9044668082298706,0.3657479267394557,0.9213269784985745,treatment_long.term_vs_ref,1677,MED4,WP_011133340.1
TX50_RS09150,TX50_RS09150,AarF/ABC1/UbiB kinase family protein,no_significant,,,,,564.3485781352279,0.3912247917911922,0.16157327347127287,0,1,1,treatment_long.term_vs_ref,1854,MED4,WP_011133341.1
TX50_RS09155,TX50_RS09155,alpha/beta hydrolase,no_significant,,,,,24.137833804183508,-0.7929909576413301,0.4089895633671373,-0.7163775897584974,0.4737582288166199,1,treatment_long.term_vs_ref,573,MED4,WP_011133342.1
TX50_RS09160,thrC,threonine synthase,no_significant,09100 Metabolism,09105 Amino acid metabolism // 09108 Metabolism of cofactors and vitamins,"00260 Glycine, serine and threonine metabolism [PATH:ko00260] // 00750 Vitamin B6 metabolism [PATH:ko00750]",K01733  thrC; threonine synthase [EC:4.2.3.1],335.17997007052253,0.3996917693482024,0.12639477594227086,0,1,1,treatment_long.term_vs_ref,1101,MED4,WP_011133343.1
TX50_RS09190,TX50_RS09190,autotransporter outer membrane beta-barrel domain-containing protein,no_significant,,,,,629.7116534972237,0.815068912223104,0.15429372909057093,2.0420072421618474,0.04115081295336233,0.1609569772479615,treatment_long.term_vs_ref,1473,MED4,WP_011132757.1
TX50_RS09195,TX50_RS09195,acyltransferase family protein,no_significant,,,,,172.16342169663977,0.8951516856004527,0.18231882085892703,2.1673663955199087,0.03020692749538389,0.12390186631956136,treatment_long.term_vs_ref,2013,MED4,WP_011132759.1
TX50_RS09200,TX50_RS09200,glycosyltransferase,no_significant,,,,,69.44566757231537,-0.6000051773691645,0.27262055111329897,-0.366829195234086,0.7137464288244317,1,treatment_long.term_vs_ref,981,MED4,WP_011132856.1
TX50_RS09205,TX50_RS09205,dehydrogenase E1 component subunit beta,down,09190 Not Included in Pathway or Brite,09191 Unclassified: metabolism,99980 Enzymes with EC numbers,"K21417  acoB; acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]",264.10684402516415,-1.5240084977715964,0.18972321825885818,-5.397381022571735,6.762068559318439e-8,1.109457974245698e-6,treatment_long.term_vs_ref,927,MED4,WP_011132864.1
TX50_RS09210,TX50_RS09210,acetyltransferase,no_significant,,,,,89.52955345596382,-0.1023331667935688,0.3468953071631538,-0,1,1,treatment_long.term_vs_ref,450,MED4,WP_011132886.1
TX50_RS09215,TX50_RS09215,trypsin-like peptidase domain-containing protein,no_significant,,,,,129.23279366641268,-0.6290716478781246,0.19417707795645014,-0.6647110422944603,0.506235329740075,1,treatment_long.term_vs_ref,1338,MED4,WP_011133054.1
TX50_RS09230,TX50_RS09230,DUF751 family protein,no_significant,,,,,33.173960771957084,0.8150674203958198,0.3397625790739798,0.9273164256479732,0.35376226849632536,0.8960044341423323,treatment_long.term_vs_ref,201,MED4,WP_071812981.1
TX50_RS09240,TX50_RS09240,hypothetical protein,no_significant,,,,,1506.598692692629,1.247226309812537,0.26860951414390133,2.7818311357810943,0.005405315673748263,0.028470043349799086,treatment_long.term_vs_ref,222,MED4,WP_011131859.1
TX50_RS09245,TX50_RS09245,photosystem II reaction center protein L,no_significant,09100 Metabolism // 09180 Brite Hierarchies,09102 Energy metabolism // 09181 Protein families: metabolism,00195 Photosynthesis [PATH:ko00195] // 00194 Photosynthesis proteins [BR:ko00194],K02713  psbL; photosystem II PsbL protein,806.1615737097031,-1.1587561289659265,0.44833914741349984,-1.469325471055421,0.1417445313759915,0.440289431436263,treatment_long.term_vs_ref,117,MED4,WP_011131936.1
TX50_RS09255,TX50_RS09255,DUF2256 domain-containing protein,no_significant,,,,,12.731724960769943,1.0822176683392575,0.5728807776311486,1.0162981392860075,0.30948743440889925,0.8058844148793528,treatment_long.term_vs_ref,129,MED4,WP_071812973.1
TX50_RS09260,TX50_RS09260,DUF4278 domain-containing protein,up,,,,,2835.0483423782166,4.337886448679558,0.3755863442152409,10.218386551562542,1.6404856784148869e-24,2.0276402985208e-22,treatment_long.term_vs_ref,99,MED4,WP_071812974.1
TX50_RS09270,TX50_RS09270,hypothetical protein,no_significant,,,,,605.5260653798048,1.3659308992062311,0.35385669142807025,2.447123143868122,0.014400162929021567,0.06559681098379849,treatment_long.term_vs_ref,228,MED4,WP_011132319.1
TX50_RS09275,TX50_RS09275,high light inducible protein,up,,,,,1146.4950286305702,3.64798523261566,0.4294813246354025,7.329737178416463,2.306045223769363e-13,7.634656865836426e-12,treatment_long.term_vs_ref,252,MED4,WP_011132323.1
TX50_RS09285,TX50_RS09285,hypothetical protein,up,,,,,451.3863680232689,2.2610990493189536,0.2878331879267077,6.118471125599979,9.447739675903746e-10,2.0367569022239008e-8,treatment_long.term_vs_ref,183,MED4,WP_036930793.1
TX50_RS09290,TX50_RS09290,hypothetical protein,up,,,,,419.52161881290186,4.402193820086268,0.3728819738923946,10.464956992563963,1.2513334925762209e-25,1.9333102460302613e-23,treatment_long.term_vs_ref,183,MED4,WP_071812976.1
TX50_RS09300,TX50_RS09300,STAS domain-containing protein,no_significant,,,,,464.3959549102351,-0.17007107624440954,0.21365380057541808,-0,1,1,treatment_long.term_vs_ref,390,MED4,WP_011132583.1
TX50_RS09315,TX50_RS09315,hypothetical protein,no_significant,,,,,159.34762515159807,-0.6073827367739751,0.13972593154904914,-0.7685240354706793,0.4421759167464102,1,treatment_long.term_vs_ref,240,MED4,WP_011132637.1
TX50_RS09325,TX50_RS09325,DUF3764 family protein,no_significant,,,,,82.86789804439007,0.8106213792142256,0.35331907740927965,0.8791525821132108,0.37931855066078135,0.9465095463325554,treatment_long.term_vs_ref,219,MED4,WP_225866788.1
TX50_RS09330,TX50_RS09330,hypothetical protein,up,,,,,463.37708940935653,2.5022750282632513,0.23864449279338065,8.39020002023189,4.853157549867055e-17,2.3071164352444922e-15,treatment_long.term_vs_ref,228,MED4,WP_011133056.1
TX50_RS09335,rpmJ,50S ribosomal protein L36,no_significant,09120 Genetic Information Processing // 09180 Brite Hierarchies,09122 Translation // 09182 Protein families: genetic information processing,03010 Ribosome [PATH:ko03010] // 03011 Ribosome [BR:ko03011],"K02919  RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36",461.9174494416184,0.3623273998415661,0.2435899716608756,0,1,1,treatment_long.term_vs_ref,114,MED4,WP_011133166.1
TX50_RS09340,TX50_RS09340,lipid-A-disaccharide synthase-related protein,no_significant,,,,,197.2059226756235,0.06232069354213863,0.1472815559554984,0,1,1,treatment_long.term_vs_ref,1260,MED4,WP_225866759.1
TX50_RS09360,trmD,tRNA (guanosine(37)-N1)-methyltransferase TrmD,no_significant,09180 Brite Hierarchies,09182 Protein families: genetic information processing,03016 Transfer RNA biogenesis [BR:ko03016],K00554  trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228],346.2633487828218,0.5972427313300903,0.13836905151422538,0.702778043687703,0.48219408232406047,1,treatment_long.term_vs_ref,1221,MED4,WP_011132914.1
TX50_RS09365,TX50_RS09365,DUF3721 domain-containing protein,no_significant,,,,,22.79069764255248,0.3823617603145183,0.36621761550961895,0,1,1,treatment_long.term_vs_ref,246,MED4,WP_036930502.1
TX50_RS09370,TX50_RS09370,DUF3721 domain-containing protein,up,,,,,109.36488096412548,1.372778556470954,0.24100876713333558,3.6213560479652527,2.9306285823016794e-4,0.0022829350384820646,treatment_long.term_vs_ref,366,MED4,WP_011133050.1
TX50_RS09375,TX50_RS09375,hypothetical protein,no_significant,,,,,4.538177276205352,-1.4654618354287692,0.804339816788433,-1.200315855658699,0.23001669416142387,0.6461378045079997,treatment_long.term_vs_ref,150,MED4,WP_157859382.1
TX50_RS09395,TX50_RS09395,hypothetical protein,no_significant,,,,,208.77098130076766,0.9066871359729797,0.20411430326835164,1.9924480032068257,0.04632192488831891,0.17777215155129986,treatment_long.term_vs_ref,180,MED4,WP_036930386.1
TX50_RS09400,TX50_RS09400,hypothetical protein,no_significant,,,,,5.948664709035516,2.050442313564563,0.7311774963804781,2.120473238358213,0.03396615607137653,0.1366911003789898,treatment_long.term_vs_ref,183,MED4,WP_152556154.1
